Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,SubCategory,Product Name,Sales,Quantity,Discount,Profit,Outlier,Q1,     Q3,IQR,Upper Limit,Lower Limit
5788,CA2017141117,10-02-2017,10-08-2017,Standard Class,JK16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFFAR10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,95.144,7,0.2,10.7037,FALSE,,,,,
5789,CA2017115070,04-10-2017,14-04-2017,Second Class,MG18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,FURFU10003829,Furniture,Furnishings,Stackable Trays,12.32,5,0.2,1.848,FALSE,,,,,
5790,CA2017115070,04-10-2017,14-04-2017,Second Class,MG18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,OFFBI10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.419,3,0.7,3.0933,FALSE,,,,,
5791,CA2017140186,29-09-2017,10-02-2017,First Class,PG18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFFFA10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35,7,0,16.8,FALSE,,,,,
5792,CA2017140186,29-09-2017,10-02-2017,First Class,PG18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FURCH10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0,FALSE,,,,,
5793,CA2017140186,29-09-2017,10-02-2017,First Class,PG18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFFAP10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10Outlet, With Phone and Remote",97.84,2,0,25.4384,FALSE,,,,,
5794,CA2017140186,29-09-2017,10-02-2017,First Class,PG18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FURFU10004848,Furniture,Furnishings,"Howard Miller 133/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525,FALSE,,,,,
5795,CA2017140186,29-09-2017,10-02-2017,First Class,PG18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFFBI10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,FALSE,,,,,
5796,CA2014124856,29-09-2014,10-03-2014,Second Class,LD17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFFST10002615,Office Supplies,Storage,"Dual Level, SingleWidth Filing Carts",1395.54,9,0,362.8404,TRUE,,,,,
5797,CA2014124856,29-09-2014,10-03-2014,Second Class,LD17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,FURFU10000521,Furniture,Furnishings,"Seth Thomas 14"" PuttyColored Wall Clock",117.36,4,0,36.3816,FALSE,,,,,
5798,CA2014124856,29-09-2014,10-03-2014,Second Class,LD17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFFLA10000121,Office Supplies,Labels,Avery 48,18.9,3,0,8.694,FALSE,,,,,
5799,CA2014124856,29-09-2014,10-03-2014,Second Class,LD17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFFPA10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,77.52,2,0,37.9848,FALSE,,,,,
5800,CA2014166716,20-08-2014,25-08-2014,Second Class,CR12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,FURCH10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,6.0196,FALSE,,,,,
5801,CA2014123225,07-11-2014,14-07-2014,First Class,MN17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,TECPH10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,FALSE,,,,,
5802,CA2014123225,07-11-2014,14-07-2014,First Class,MN17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,OFFPA10000552,Office Supplies,Paper,Xerox 200,10.368,2,0.2,3.6288,FALSE,,,,,
5803,CA2015163440,22-03-2015,24-03-2015,First Class,RD19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360,West,TECPH10000376,Technology,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988,FALSE,,,,,
5804,US2017106796,05-12-2017,19-05-2017,Standard Class,JP16135,Julie Prescott,Home Office,United States,Springfield,Ohio,45503,East,OFFAR10003504,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,FALSE,,,,,
5805,CA2017113873,13-11-2017,19-11-2017,Standard Class,KE16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,OFFST10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,FALSE,,,,,
5806,CA2017113873,13-11-2017,19-11-2017,Standard Class,KE16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,FURBO10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,0.32,27.2646,FALSE,,,,,
5807,CA2016149783,09-04-2016,09-07-2016,Second Class,DL13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFFPA10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 81/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,FALSE,,,,,
5808,CA2016149783,09-04-2016,09-07-2016,Second Class,DL13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFFAP10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168,FALSE,,,,,
5809,CA2016149783,09-04-2016,09-07-2016,Second Class,DL13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFFAR10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,FALSE,,,,,
5810,CA2016125017,02-06-2016,02-11-2016,Standard Class,KB16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,FURFU10000723,Furniture,Furnishings,"Deflecto EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,18.1808,FALSE,,,,,
5811,US2015163279,22-03-2015,26-03-2015,Standard Class,JD16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,OFFPA10003127,Office Supplies,Paper,Easystaple paper,105.52,4,0,48.5392,FALSE,,,,,
5812,US2015163279,22-03-2015,26-03-2015,Standard Class,JD16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,FURFU10000747,Furniture,Furnishings,Tenex B1RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332,FALSE,,,,,
5813,US2015163279,22-03-2015,26-03-2015,Standard Class,JD16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,TECPH10001795,Technology,Phones,ClearOne CHATAttach 160  speaker phone,1487.976,3,0.2,185.997,TRUE,,,,,
5814,CA2015150196,07-02-2015,07-03-2015,First Class,SR20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFFPA10003797,Office Supplies,Paper,Xerox 209,19.44,3,0,9.3312,FALSE,,,,,
5815,US2015106495,15-06-2015,17-06-2015,First Class,AC10450,Amy Cox,Consumer,United States,Tampa,Florida,33614,South,TECAC10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1,0.2,0.7295,FALSE,,,,,
5816,CA2014124730,26-11-2014,26-11-2014,Same Day,LS17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,TECPH10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0,78.3888,FALSE,,,,,
5817,CA2014124730,26-11-2014,26-11-2014,Same Day,LS17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFFBI10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806,FALSE,,,,,
5818,CA2014124730,26-11-2014,26-11-2014,Same Day,LS17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFFBI10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2,5.7672,FALSE,,,,,
5819,CA2014124730,26-11-2014,26-11-2014,Same Day,LS17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFFLA10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0,44.712,FALSE,,,,,
5820,CA2014124730,26-11-2014,26-11-2014,Same Day,LS17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFFLA10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0,5.6448,FALSE,,,,,
5821,CA2017117632,05-12-2017,18-05-2017,Standard Class,CS12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFFSU10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0,4.7724,FALSE,,,,,
5822,CA2017117632,05-12-2017,18-05-2017,Standard Class,CS12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFFAP10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0,2.0979,FALSE,,,,,
5823,CA2017117632,05-12-2017,18-05-2017,Standard Class,CS12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,FURTA10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,10.7055,FALSE,,,,,
5824,CA2017117632,05-12-2017,18-05-2017,Standard Class,CS12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFFBI10001900,Office Supplies,Binders,"DXL AngleView Binders with Locking Rings, Black",19.168,4,0.2,6.4692,FALSE,,,,,
5825,CA2014115056,05-02-2014,05-02-2014,Same Day,AR10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,OFFAP10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602,FALSE,,,,,
5826,CA2017161067,09-03-2017,09-06-2017,Second Class,KB16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFFPA10000418,Office Supplies,Paper,Xerox 189,419.4,4,0,201.312,TRUE,,,,,
5827,CA2017161067,09-03-2017,09-06-2017,Second Class,KB16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FURCH10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246,FALSE,,,,,
5828,CA2017161067,09-03-2017,09-06-2017,Second Class,KB16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FURCH10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,8.0784,FALSE,,,,,
5829,CA2017161067,09-03-2017,09-06-2017,Second Class,KB16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFFAR10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224,FALSE,,,,,
5830,CA2016122063,12-03-2016,12-07-2016,Standard Class,MM17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FURTA10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0,104.7528,TRUE,,,,,
5831,CA2016122063,12-03-2016,12-07-2016,Standard Class,MM17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FURCH10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0,8.0946,FALSE,,,,,
5832,CA2015111206,18-07-2015,22-07-2015,Standard Class,RF19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TECAC10003095,Technology,Accessories,Logitech G35 7.1Channel Surround Sound Headset,519.96,4,0,176.7864,TRUE,,,,,
5833,CA2016142895,21-07-2016,26-07-2016,Standard Class,BP11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,OFFLA10000262,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358,FALSE,,,,,
5834,CA2016142895,21-07-2016,26-07-2016,Standard Class,BP11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,FURCH10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0,FALSE,,,,,
5835,CA2015101868,06-09-2015,16-06-2015,Standard Class,MJ17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFFBI10003876,Office Supplies,Binders,"Green Canvas Binder for 81/2"" x 14"" Sheets",64.2,5,0.7,42.8,FALSE,,,,,
5836,CA2015101868,06-09-2015,16-06-2015,Standard Class,MJ17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFFBI10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,3,0.7,26.964,FALSE,,,,,
5837,CA2015101868,06-09-2015,16-06-2015,Standard Class,MJ17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,TECAC10004396,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2,8.1675,FALSE,,,,,
5838,CA2017133207,27-11-2017,12-03-2017,Standard Class,DO13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,TECPH10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568,FALSE,,,,,
5839,CA2015132948,27-03-2015,04-03-2015,Standard Class,MV17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115,West,OFFST10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0,3.348,FALSE,,,,,
5840,CA2015134992,22-09-2015,26-09-2015,Second Class,MG17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,OFFPA10001972,Office Supplies,Paper,Xerox 214,32.4,5,0,15.552,FALSE,,,,,
5841,CA2015134992,22-09-2015,26-09-2015,Second Class,MG17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,FURFU10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0,11.0354,FALSE,,,,,
5842,CA2015126725,17-11-2015,21-11-2015,Standard Class,BS11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,TECPH10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996,FALSE,,,,,
5843,CA2015126725,17-11-2015,21-11-2015,Standard Class,BS11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFFST10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0,6.098,FALSE,,,,,
5844,CA2015126725,17-11-2015,21-11-2015,Standard Class,BS11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FURFU10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0,29.1456,FALSE,,,,,
5845,CA2015126725,17-11-2015,21-11-2015,Standard Class,BS11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFFST10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0,54.4047,FALSE,,,,,
5846,CA2015126725,17-11-2015,21-11-2015,Standard Class,BS11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFFPA10001639,Office Supplies,Paper,Xerox 203,32.4,5,0,15.552,FALSE,,,,,
5847,CA2015126725,17-11-2015,21-11-2015,Standard Class,BS11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FURCH10001708,Furniture,Chairs,Office Star  Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196,FALSE,,,,,
5848,CA2015126725,17-11-2015,21-11-2015,Standard Class,BS11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FURFU10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder  8.5x11,36.6,3,0,15.372,FALSE,,,,,
5849,CA2015121783,11-10-2015,14-11-2015,Standard Class,PO19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFFAP10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91,TRUE,,,,,
5850,CA2015121783,11-10-2015,14-11-2015,Standard Class,PO19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFFST10000078,Office Supplies,Storage,Tennsco 6 and 18Compartment Lockers,795.51,3,0,143.1918,TRUE,,,,,
5851,CA2015121783,11-10-2015,14-11-2015,Standard Class,PO19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TECCO10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0,274.995,TRUE,,,,,
5852,CA2015121783,11-10-2015,14-11-2015,Standard Class,PO19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFFBI10001658,Office Supplies,Binders,GBC Standard ThermABind Covers,74.76,3,0,34.3896,FALSE,,,,,
5853,CA2015121783,11-10-2015,14-11-2015,Standard Class,PO19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,FURFU10004351,Furniture,Furnishings,Staplebased wall hangings,29.22,3,0,12.8568,FALSE,,,,,
5854,US2014138835,09-10-2014,14-09-2014,Standard Class,DA13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,OFFBI10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0,4.7236,FALSE,,,,,
5855,CA2015112214,08-05-2015,08-11-2015,Standard Class,AH10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFFST10001505,Office Supplies,Storage,"Perma STORALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,1.2558,FALSE,,,,,
5856,CA2015112214,08-05-2015,08-11-2015,Standard Class,AH10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFFSU10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,4.896,FALSE,,,,,
5857,CA2015112214,08-05-2015,08-11-2015,Standard Class,AH10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFFBI10002982,Office Supplies,Binders,Avery SelfAdhesive Photo Pockets for Polaroid Photos,1.362,1,0.8,2.1792,FALSE,,,,,
5858,CA2015112214,08-05-2015,08-11-2015,Standard Class,AH10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,FURFU10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,11.439,FALSE,,,,,
5859,US2017153255,09-03-2017,09-07-2017,Second Class,JK15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,FURBO10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,FALSE,,,,,
5860,CA2015108119,11-01-2015,11-08-2015,Standard Class,MS17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,FURTA10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0,45.294,FALSE,,,,,
5861,CA2015157434,29-04-2015,05-04-2015,Second Class,JK15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFFPA10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884,FALSE,,,,,
5862,CA2016101525,05-01-2016,05-04-2016,Second Class,CM12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFFPA10001497,Office Supplies,Paper,Xerox 1914,109.92,2,0,53.8608,FALSE,,,,,
5863,CA2016101525,05-01-2016,05-04-2016,Second Class,CM12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFFPA10003936,Office Supplies,Paper,Xerox 1994,19.44,3,0,9.3312,FALSE,,,,,
5864,CA2016101525,05-01-2016,05-04-2016,Second Class,CM12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFFAR10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0,4.3524,FALSE,,,,,
5865,US2014117968,08-05-2014,08-07-2014,Second Class,RS19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFFAP10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0,22.2516,FALSE,,,,,
5866,US2014117968,08-05-2014,08-07-2014,Second Class,RS19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFFAR10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0,2.0064,FALSE,,,,,
5867,US2014117968,08-05-2014,08-07-2014,Second Class,RS19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,FURCH10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0,294.671,TRUE,,,,,
5868,CA2016158211,01-04-2016,01-08-2016,Standard Class,BP11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFFAR10004078,Office Supplies,Art,Newell 312,4.672,1,0.2,0.584,FALSE,,,,,
5869,CA2016158211,01-04-2016,01-08-2016,Standard Class,BP11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFFBI10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,80.178,FALSE,,,,,
5870,CA2016152247,11-07-2016,11-12-2016,Standard Class,MA17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,FURCH10001215,Furniture,Chairs,Global Troy Executive Leather LowBack Tilter,1603.136,4,0.2,100.196,TRUE,,,,,
